dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,auroc_D_w,vus_pr_D_w,vus_roc_D_w,auc_pr_D_w,standard_f1_D_w,pa_f1_D_w,sliding_window,vus_error_D_w,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,auroc_raw_max,auroc_raw_mean,auroc_raw_median,auroc_z_train_max,auroc_z_train_mean,auroc_z_train_median,vus_pr_raw_max,vus_pr_raw_mean,vus_pr_raw_median,vus_pr_z_train_max,vus_pr_z_train_mean,vus_pr_z_train_median,vus_roc_raw_max,vus_roc_raw_mean,vus_roc_raw_median,vus_roc_z_train_max,vus_roc_z_train_mean,vus_roc_z_train_median,auc_pr_raw_max,auc_pr_raw_mean,auc_pr_raw_median,auc_pr_z_train_max,auc_pr_z_train_mean,auc_pr_z_train_median,standard_f1_raw_max,standard_f1_raw_mean,standard_f1_raw_median,standard_f1_z_train_max,standard_f1_z_train_mean,standard_f1_z_train_median,pa_f1_raw_max,pa_f1_raw_mean,pa_f1_raw_median,pa_f1_z_train_max,pa_f1_z_train_mean,pa_f1_z_train_median,n_kept_train_baseline,status,error
SVDB_id_11,SVDB,DLinear,80400,73796,0,0,945,79455,0.17907214340310315,0.28034642152818906,0.1790721434031028,0.28034642152819134,0.1707674763933564,0.27555884797708685,0.17076747639335635,0.2755588479770895,59068,57771,0.9101431145179177,0.5462814650870749,0.9767115212888964,0.382702457235318,0.48935689375480657,0.769857433808554,97,,0.9101373477183683,0.5631770112722877,0.9770496720028267,0.3895440548574318,0.5083066111539412,0.7581227436823105,,0.9101431145179177,0.9131140950636262,0.9131140950636262,0.9101373477183683,0.9129964017434913,0.9129964017434913,0.5462814650870749,0.5296031122906781,0.5296031122906781,0.5631770112722877,0.5396202621017993,0.5396202621017993,0.9767115212888964,0.977015408092537,0.977015408092537,0.9770496720028267,0.9771188840277489,0.9771188840277489,0.382702457235318,0.37549351047685525,0.37549351047685525,0.3895440548574318,0.3809468503782262,0.3809468503782262,0.48935689375480657,0.4676396916520053,0.4676396916520053,0.5083066111539412,0.4803207499453971,0.4803207499453971,0.769857433808554,0.7575150300601202,0.7575150300601202,0.7581227436823105,0.7379929714955096,0.7379929714955096,2,ok,
LTDB_id_3,LTDB,DLinear,100000,99426,0,0,31565,68435,0.3428674565385428,0.37514000153100757,0.3428674565385389,0.3751400015310067,0.37009280732137256,0.39147302755740376,0.3700928073213746,0.3914730275574221,67840,38665,0.696550281773734,0.5234823288833069,0.7519857034505069,0.45766397249132207,0.5491599064026823,0.9460903648584509,73,,0.6963091782331722,0.5236796330199095,0.7518910837424148,0.45776418440727745,0.549321906376091,0.9449618449022037,,0.696550281773734,0.6918408845789943,0.6918408845789943,0.6963091782331722,0.6913974882146826,0.6913974882146826,0.5234823288833069,0.5010194363087195,0.5010194363087195,0.5236796330199095,0.5000887697067209,0.5000887697067209,0.7519857034505069,0.7437733009651927,0.7437733009651927,0.7518910837424148,0.7432810279467543,0.7432810279467543,0.45766397249132207,0.4420802413505101,0.4420802413505101,0.45776418440727745,0.44136186725112236,0.44136186725112236,0.5491599064026823,0.5519475549099362,0.5519475549099362,0.549321906376091,0.5518946757452268,0.5518946757452268,0.9460903648584509,0.9364655313941167,0.9364655313941167,0.9449618449022037,0.9369829465699011,0.9369829465699011,2,ok,
MITDB_id_13,MITDB,DLinear,450000,434426,0,0,9807,440193,0.057686688382260806,0.18055153935056914,0.057686688382262666,0.1805515393505948,0.05750753954917183,0.18044698317266847,0.05750753954917362,0.18044698317269248,389906,381775,0.541140675826332,0.03619808299975463,0.6343020999057678,0.03019215534945183,0.04779958861328563,0.7146917358985571,278,,0.542464588746254,0.036471713867424725,0.6344153115253167,0.030375286571864203,0.04785986467694353,0.6866685338187929,,0.541140675826332,0.5421196595363916,0.5421196595363916,0.542464588746254,0.5422121296590968,0.5422121296590968,0.03619808299975463,0.03662087585544245,0.03662087585544245,0.036471713867424725,0.03668691557197827,0.03668691557197827,0.6343020999057678,0.6353798134625989,0.6353798134625989,0.6344153115253167,0.6354813798540572,0.6354813798540572,0.03019215534945183,0.029526113745591255,0.029526113745591255,0.030375286571864203,0.029728929507804105,0.029728929507804105,0.04779958861328563,0.049544646958133945,0.049544646958133945,0.04785986467694353,0.04966410081666734,0.04966410081666734,0.7146917358985571,0.6901937098235472,0.6901937098235472,0.6866685338187929,0.6947803946530872,0.6947803946530872,2,ok,
PSM,PSM,DLinear,217624,202050,0,0,24381,193243,0.17868333969185657,0.2360199939585275,0.0684077494759024,0.19135171521081085,0.18264119989304387,0.23778908404153812,0.07013932908798104,0.1920929369683923,142956,129505,0.5894077488928122,0.1550355905763335,0.5899763730793293,0.13054190144417074,0.24427861369021592,0.6030262882644167,125,,0.5609136292631673,0.14295665793195161,0.5712856474880733,0.11867180631467182,0.2400810655533322,0.5342852399136643,,0.5894077488928122,0.6016154294219823,0.5416240324878672,0.5609136292631673,0.5755406712742552,0.5766482775527939,0.1550355905763335,0.16210865973450822,0.14217459773889327,0.14295665793195161,0.14919083275519138,0.15087991618980484,0.5899763730793293,0.6188734492823383,0.5413559597254664,0.5712856474880733,0.587265589996471,0.5717371061511568,0.13054190144417074,0.13778173482475975,0.12902697466394725,0.11867180631467182,0.12353217335629994,0.1346427077409523,0.24427861369021592,0.24869633029467764,0.21361942562935474,0.2400810655533322,0.23327395731469025,0.2246695783774707,0.6030262882644167,0.7548554354512699,0.7502072675065213,0.5342852399136643,0.6508531002913025,0.7150065224347141,25,ok,
CreditCard,CreditCard,DLinear,284807,284233,0,0,492,284315,1.7457261738156435,0.8652787476822722,1.550119757961814,0.8426525390562585,1.6828166307220838,0.8544724344366283,1.5058800324173782,0.8385109965917097,283530,204451,0.6338896125890369,0.04737961355263861,0.8035248245262923,0.0038994075919056154,0.015312542453028636,0.01692798667961704,30,,0.6332857864480725,0.04975419881839309,0.7977470473172299,0.004114889226430797,0.01652301339683448,0.018758730792257036,,0.6338896125890369,0.6462635339910545,0.6346109083463907,0.6332857864480725,0.6472205267574368,0.6277643784826431,0.04737961355263861,0.05369438142507609,0.05978106015825836,0.04975419881839309,0.05535610827326805,0.05912452879637495,0.8035248245262923,0.7860164683227774,0.8212948195197078,0.7977470473172299,0.7847933295920095,0.820339390230192,0.0038994075919056154,0.004315213725330868,0.00445760124238268,0.004114889226430797,0.004524224374091149,0.004343586488036861,0.015312542453028636,0.01803083304416572,0.02376863008491321,0.01652301339683448,0.020095191212770324,0.023968564200826433,0.01692798667961704,0.022009229676961305,0.02927927927927928,0.018758730792257036,0.0255863539445629,0.03121516164994426,29,ok,
SVDB_id_17,SVDB,DLinear,130400,124485,0,0,3941,126459,0.04821734408017274,0.13693847860163,0.04821734408017322,0.13693847860163225,0.0416378817419489,0.12935222318336112,0.041637881741948934,0.12935222318336445,108508,102763,0.8106408360409485,0.19358107842750588,0.8849741419694118,0.12972499494738277,0.23047409439643313,0.7232611327862236,114,,0.8088944199055892,0.18807040313509368,0.8831121258654053,0.12541492281874997,0.22639565182015423,0.7032967032967034,,0.8106408360409485,0.8104177770631351,0.8104177770631351,0.8088944199055892,0.8090944741141758,0.8090944741141758,0.19358107842750588,0.18609357911897992,0.18609357911897992,0.18807040313509368,0.18341666454745376,0.18341666454745376,0.8849741419694118,0.8858991765289889,0.8858991765289889,0.8831121258654053,0.8848927857109069,0.8848927857109069,0.12972499494738277,0.1244267833075867,0.1244267833075867,0.12541492281874997,0.12207337075278815,0.12207337075278815,0.23047409439643313,0.23089960107813506,0.23089960107813506,0.22639565182015423,0.22923254881241964,0.22923254881241964,0.7232611327862236,0.6768957646462085,0.6768957646462085,0.7032967032967034,0.6511507628652702,0.6511507628652702,2,ok,
SVDB_id_1,SVDB,DLinear,230400,225934,0,0,3537,226863,0.12504561581117543,0.2253996220656104,0.12504561581117712,0.22539962206561165,0.12294041734122124,0.2233208268171005,0.12294041734122321,0.22332082681710239,213741,207544,0.6050394300548166,0.0703317021470492,0.6989529332154156,0.05285049991117478,0.13257290389094084,0.7125911415823267,109,,0.6061464116414925,0.07079537588487402,0.7000144385027608,0.05297512073561805,0.1334817681251416,0.7071274298056156,,0.6050394300548166,0.6224203562460606,0.6224203562460606,0.6061464116414925,0.6233829249264835,0.6233829249264835,0.0703317021470492,0.06933090655122676,0.06933090655122676,0.07079537588487402,0.0691641413090903,0.0691641413090903,0.6989529332154156,0.7189284744023815,0.7189284744023815,0.7000144385027608,0.7199514035912497,0.7199514035912497,0.05285049991117478,0.0506383695184265,0.0506383695184265,0.05297512073561805,0.05052632719440303,0.05052632719440303,0.13257290389094084,0.12791029639924484,0.12791029639924484,0.1334817681251416,0.12787363257811957,0.12787363257811957,0.7125911415823267,0.6653119284698232,0.6653119284698232,0.7071274298056156,0.647675568743818,0.647675568743818,2,ok,
SVDB_id_19,SVDB,DLinear,230400,214826,0,0,13376,217024,0.19800041843109195,0.2839813620044063,0.19800041843109428,0.2839813620043868,0.19722823733713585,0.28320688077079437,0.19722823733713765,0.2832068807707755,166737,165232,0.8524770410069302,0.3044598120532084,0.857652599802377,0.35499652271824433,0.33169606347152536,0.8551336146272855,95,,0.8539489049465921,0.30769101127239556,0.8591164028242121,0.35774610551944724,0.3346130650860709,0.9647778323077504,,0.8524770410069302,0.8449852188888729,0.8449852188888729,0.8539489049465921,0.8453783408978912,0.8453783408978912,0.3044598120532084,0.2870702436967337,0.2870702436967337,0.30769101127239556,0.2867132284663977,0.2867132284663977,0.857652599802377,0.8503103522114496,0.8503103522114496,0.8591164028242121,0.850720601635639,0.850720601635639,0.35499652271824433,0.3291504919165424,0.3291504919165424,0.35774610551944724,0.3288412391158724,0.3288412391158724,0.33169606347152536,0.3167239501647511,0.3167239501647511,0.3346130650860709,0.3174790012982292,0.3174790012982292,0.8551336146272855,0.9718218808229075,0.9718218808229075,0.9647778323077504,0.9766499789811595,0.9766499789811595,2,ok,
MITDB_id_3,MITDB,DLinear,500000,484426,0,0,8810,491190,0.01397378365895538,0.060956823420224224,0.013973783658955373,0.060956823420224376,0.013950221284124223,0.06095243540449905,0.013950221284124254,0.06095243540449907,440903,435642,0.5306649206695065,0.024376815433710362,0.5848109515370239,0.02597127588671727,0.04412472398839838,0.6496431550653443,299,,0.5069114977296099,0.02244465632372228,0.5620268859914508,0.02405166182235988,0.038501280111202796,0.618134515320871,,0.5306649206695065,0.5106862622010495,0.5106862622010495,0.5069114977296099,0.4790737902870138,0.4790737902870138,0.024376815433710362,0.023324459941042708,0.023324459941042708,0.02244465632372228,0.02132804827166489,0.02132804827166489,0.5848109515370239,0.5645959867749296,0.5645959867749296,0.5620268859914508,0.5352780879234976,0.5352780879234976,0.02597127588671727,0.025409501451774938,0.025409501451774938,0.02405166182235988,0.023745350632333878,0.023745350632333878,0.04412472398839838,0.042571604268971386,0.042571604268971386,0.038501280111202796,0.040831595510088164,0.040831595510088164,0.6496431550653443,0.6762180414857694,0.6762180414857694,0.618134515320871,0.6483321504613201,0.6483321504613201,2,ok,
SVDB_id_23,SVDB,DLinear,150000,138176,0,0,676,149324,0.20702377381458523,0.3256462198044799,0.20702377381458464,0.32564621980446923,0.20597365588311262,0.32499197599900365,0.20597365588311192,0.3249919759989931,111537,111155,0.9185325179083202,0.04896112315465596,0.9305271761692087,0.05653167353131407,0.09143314845582956,1.0,104,,0.918478735093175,0.04915256933949674,0.9304045064498352,0.05753855185635435,0.0934680459049358,1.0,,0.9185325179083202,0.9141972901465684,0.9141972901465684,0.918478735093175,0.9136075317101653,0.9136075317101653,0.04896112315465596,0.048908593369404924,0.048908593369404924,0.04915256933949674,0.04887815225277461,0.04887815225277461,0.9305271761692087,0.928586323713055,0.928586323713055,0.9304045064498352,0.9282518811939203,0.9282518811939203,0.05653167353131407,0.05817622912862235,0.05817622912862235,0.05753855185635435,0.05822269455954888,0.05822269455954888,0.09143314845582956,0.09354342815050189,0.09354342815050189,0.0934680459049358,0.09316772795907033,0.09316772795907033,1.0,1.0,1.0,1.0,1.0,1.0,2,ok,
SVDB_id_13,SVDB,DLinear,230400,229826,0,0,7733,222667,0.37025469472124106,0.3189418819540753,0.37025469472124595,0.3189418819540718,0.3591581972684945,0.3114272092414991,0.3591581972684985,0.3114272092414915,222050,210117,0.5920968173213856,0.0638192563745398,0.6956504052126918,0.044086744422955376,0.08226737929306087,0.656460857578176,123,,0.5926539605723745,0.0638856400079309,0.696106433527229,0.044130632355063315,0.08253315943899016,0.6570328952145814,,0.5920968173213856,0.5989929314694665,0.5989929314694665,0.5926539605723745,0.5989305108850628,0.5989305108850628,0.0638192563745398,0.06452042326517692,0.06452042326517692,0.0638856400079309,0.06451192644509719,0.06451192644509719,0.6956504052126918,0.7031492450672251,0.7031492450672251,0.696106433527229,0.7030984245485679,0.7030984245485679,0.044086744422955376,0.04308877459406431,0.04308877459406431,0.044130632355063315,0.04309586716792302,0.04309586716792302,0.08226737929306087,0.08529377804211229,0.08529377804211229,0.08253315943899016,0.08523890570479922,0.08523890570479922,0.656460857578176,0.6440341473099067,0.6440341473099067,0.6570328952145814,0.6388341866876723,0.6388341866876723,2,ok,
SVDB_id_21,SVDB,DLinear,230400,214826,0,0,3503,226897,0.09271746817034773,0.1890020420596851,0.09271746817034722,0.18900204205968274,0.09082199384887957,0.1872805235602132,0.09082199384887897,0.1872805235602113,176610,173032,0.7419764944043803,0.18436596344112632,0.808041524627932,0.1333833762752104,0.28673111724040545,0.8866547307533398,124,,0.7437905336252335,0.1928803028654737,0.8095266442151553,0.13707012154528173,0.2958572852194416,0.8775899672846238,,0.7419764944043803,0.7515351280249497,0.7515351280249497,0.7437905336252335,0.7514966463653916,0.7514966463653916,0.18436596344112632,0.1981482586816129,0.1981482586816129,0.1928803028654737,0.20599736537516952,0.20599736537516952,0.808041524627932,0.8178752151383519,0.8178752151383519,0.8095266442151553,0.8183332628438221,0.8183332628438221,0.1333833762752104,0.14659925657100614,0.14659925657100614,0.13707012154528173,0.15047127547788314,0.15047127547788314,0.28673111724040545,0.2955087492406565,0.2955087492406565,0.2958572852194416,0.3049563307825332,0.3049563307825332,0.8866547307533398,0.9052305961754781,0.9052305961754781,0.8775899672846238,0.8991620111731844,0.8991620111731844,2,ok,
SVDB_id_12,SVDB,DLinear,230400,227946,0,0,7464,222936,0.19176733892361714,0.2627013749103015,0.19176733892361553,0.2627013749103123,0.18884305048884065,0.2589290897973398,0.18884305048883895,0.2589290897973493,216538,203879,0.5699240882137058,0.06059539227050968,0.6696967478353139,0.043289949146348615,0.07191243349581712,0.6346859757630613,110,,0.5711684650694574,0.061330332145607326,0.6708854021184855,0.043630084810407886,0.07338199900630273,0.6124805900621118,,0.5699240882137058,0.5694028592660375,0.5694028592660375,0.5711684650694574,0.569776567276038,0.569776567276038,0.06059539227050968,0.05905604797744787,0.05905604797744787,0.061330332145607326,0.05921438185558947,0.05921438185558947,0.6696967478353139,0.6695796474985721,0.6695796474985721,0.6708854021184855,0.669989545956722,0.669989545956722,0.043289949146348615,0.04084054764056715,0.04084054764056715,0.043630084810407886,0.04076415898354053,0.04076415898354053,0.07191243349581712,0.07219461177255379,0.07219461177255379,0.07338199900630273,0.0726306980547339,0.0726306980547339,0.6346859757630613,0.603050066199186,0.603050066199186,0.6124805900621118,0.6080195151699954,0.6080195151699954,2,ok,
SVDB_id_20,SVDB,DLinear,230400,226175,0,0,6151,224249,0.6219218855694834,0.37499145811518736,0.6219218855694877,0.37499145811515844,0.5894959768343868,0.3607579257151058,0.5894959768343904,0.36075792571509113,211889,195332,0.6644056635318736,0.059731034875434345,0.7518141374768997,0.04181940014882408,0.10119986663324274,0.48211963589076723,77,,0.6687192872300074,0.06046107190197205,0.7548634169032472,0.042402855267445826,0.10314470878177324,0.48075208687900156,,0.6644056635318736,0.6741045830923547,0.6741045830923547,0.6687192872300074,0.6741772800822191,0.6741772800822191,0.059731034875434345,0.06222740244052068,0.06222740244052068,0.06046107190197205,0.06224097114633564,0.06224097114633564,0.7518141374768997,0.7622177953562889,0.7622177953562889,0.7548634169032472,0.7622801627133488,0.7622801627133488,0.04181940014882408,0.04350077425219579,0.04350077425219579,0.042402855267445826,0.04351386409527395,0.04351386409527395,0.10119986663324274,0.10713369689520298,0.10713369689520298,0.10314470878177324,0.10718490078033156,0.10718490078033156,0.48211963589076723,0.4828769678430202,0.4828769678430202,0.48075208687900156,0.4814401547273674,0.4814401547273674,2,ok,
SVDB_id_25,SVDB,DLinear,230400,229454,0,0,7048,223352,0.3467964926555265,0.332757866985859,0.34679649265553086,0.33275786698592086,0.32322558943002344,0.3210086305501344,0.32322558943003105,0.321008630550186,221977,213735,0.8173295895986032,0.17574338514152885,0.8527519370820345,0.1734370467157434,0.20662999326208514,0.7835307883574667,81,,0.8379768554201653,0.21469561012000668,0.8733388339488083,0.2204973407427968,0.23325539118782684,0.7408644811025267,,0.8173295895986032,0.8249771035790704,0.8249771035790704,0.8379768554201653,0.8346939818434136,0.8346939818434136,0.17574338514152885,0.16878405038594563,0.16878405038594563,0.21469561012000668,0.19770806242821104,0.19770806242821104,0.8527519370820345,0.8603056585603429,0.8603056585603429,0.8733388339488083,0.8697931253756203,0.8697931253756203,0.1734370467157434,0.1541317880294402,0.1541317880294402,0.2204973407427968,0.19622004336256293,0.19622004336256293,0.20662999326208514,0.2099846506117855,0.2099846506117855,0.23325539118782684,0.22035105347425354,0.22035105347425354,0.7835307883574667,0.729922432030087,0.729922432030087,0.7408644811025267,0.7628455584224106,0.7628455584224106,2,ok,
SVDB_id_15,SVDB,DLinear,230400,229826,0,0,14599,215801,1.0468800234470952,0.7273539405178503,1.0468800234470959,0.7273539405178482,1.0069005644430464,0.7158252269210432,1.0069005644430469,0.7158252269210363,215121,182300,0.5649893497347099,0.15267226657538274,0.6770580787537278,0.09648509493020183,0.15181740439764865,0.6149843912591051,102,,0.5696867573175501,0.1538667795829688,0.6801883971771894,0.09765044315709995,0.15223278632360634,0.6197533763945978,,0.5649893497347099,0.5590069193796852,0.5590069193796852,0.5696867573175501,0.5630759675523213,0.5630759675523213,0.15267226657538274,0.14920205147534127,0.14920205147534127,0.1538667795829688,0.15136928783113907,0.15136928783113907,0.6770580787537278,0.672387663488944,0.672387663488944,0.6801883971771894,0.6755862779330073,0.6755862779330073,0.09648509493020183,0.0947434780964087,0.0947434780964087,0.09765044315709995,0.09599831046063462,0.09599831046063462,0.15181740439764865,0.14888319033119393,0.14888319033119393,0.15223278632360634,0.15073641012406427,0.15073641012406427,0.6149843912591051,0.6367521367521367,0.6367521367521367,0.6197533763945978,0.6385660354924051,0.6385660354924051,2,ok,
SVDB_id_18,SVDB,DLinear,230400,229270,0,0,16102,214298,0.6792790946236532,0.5083192895537749,0.6792790946236582,0.5083192895538171,0.6130664484016649,0.4838107905456299,0.6130664484016719,0.483810790545639,212292,189776,0.6776143397356658,0.1869848164262489,0.7607967821064666,0.139269244747056,0.22627102468314325,0.7884356174180948,125,,0.6827061337995979,0.1997270830970571,0.7663913016458125,0.14807079379637567,0.2334404097815535,0.8039780162261189,,0.6776143397356658,0.680216655944227,0.680216655944227,0.6827061337995979,0.6843971743036537,0.6843971743036537,0.1869848164262489,0.19057627944782188,0.19057627944782188,0.1997270830970571,0.20103251535453684,0.20103251535453684,0.7607967821064666,0.763462981828313,0.763462981828313,0.7663913016458125,0.7680441300295137,0.7680441300295137,0.139269244747056,0.14094737532275925,0.14094737532275925,0.14807079379637567,0.1480400191317306,0.1480400191317306,0.22627102468314325,0.22691190181355628,0.22691190181355628,0.2334404097815535,0.23150867617563414,0.23150867617563414,0.7884356174180948,0.8241873686812508,0.8241873686812508,0.8039780162261189,0.8307631250708697,0.8307631250708697,2,ok,
SVDB_id_2,SVDB,DLinear,230400,214826,0,0,8578,221822,0.09575322469313595,0.18224767437137115,0.09575322469313538,0.1822476743713402,0.09342188800400461,0.17887318381361014,0.09342188800400472,0.1788731838135848,171535,155542,0.6058428920506816,0.0662476522161038,0.6899016108300009,0.052717544157563884,0.10710735233916184,0.8475425707614329,131,,0.6054212247238857,0.06638706912894622,0.689501023005467,0.05345707092759608,0.1071527116893395,0.8413236320143527,,0.6058428920506816,0.6078439041271035,0.6078439041271035,0.6054212247238857,0.6070330150028039,0.6070330150028039,0.0662476522161038,0.06659702698758935,0.06659702698758935,0.06638706912894622,0.066483965283223,0.066483965283223,0.6899016108300009,0.6924560832375256,0.6924560832375256,0.689501023005467,0.6915426193843276,0.6915426193843276,0.052717544157563884,0.05330787414229482,0.05330787414229482,0.05345707092759608,0.053378942144934896,0.053378942144934896,0.10710735233916184,0.10798676635210967,0.10798676635210967,0.1071527116893395,0.10820076715319413,0.10820076715319413,0.8475425707614329,0.8360152059574025,0.8360152059574025,0.8413236320143527,0.8357975843398584,0.8357975843398584,2,ok,
SVDB_id_31,SVDB,DLinear,100000,91926,0,0,497,99503,0.08647589413032244,0.1912652241324525,0.0864758941303223,0.19126522413244346,0.0864219907687805,0.19111582914497138,0.08642199076878046,0.1911158291449624,74216,73834,0.6554754999550987,0.010943373855515671,0.6971989996030049,0.014013290901235324,0.02565472722662348,0.9979919678714859,119,,0.6559749237412151,0.010994450092471155,0.6980005847242555,0.01405790729626399,0.02610126436482178,0.9979919678714859,,0.6554754999550987,0.6726502953077196,0.6726502953077196,0.6559749237412151,0.6725527683451948,0.6725527683451948,0.010943373855515671,0.013397880739693273,0.013397880739693273,0.010994450092471155,0.01339513906967507,0.01339513906967507,0.6971989996030049,0.7146618569222272,0.7146618569222272,0.6980005847242555,0.7145990040394221,0.7145990040394221,0.014013290901235324,0.015420281982033865,0.015420281982033865,0.01405790729626399,0.015430717125457242,0.015430717125457242,0.02565472722662348,0.030374877513306427,0.030374877513306427,0.02610126436482178,0.030400534943576106,0.030400534943576106,0.9979919678714859,0.9989949748743718,0.9989949748743718,0.9979919678714859,0.9989949748743718,0.9989949748743718,2,ok,
MITDB_id_1,MITDB,DLinear,150000,138176,0,0,18610,131390,0.01262506378164359,0.07932994296971928,0.012625063781643596,0.07932994296971842,0.012618607934678608,0.07932760611167547,0.01261860793467861,0.07932760611167455,93603,93221,0.7005638835680773,0.2197461368039675,0.7021787062036046,0.22426193221544696,0.3187454417276011,1.0,140,,0.6996098856851507,0.22205618528630952,0.7013296764185462,0.22698063188441409,0.3175837957270806,1.0,,0.7005638835680773,0.7061590870712805,0.7061590870712805,0.6996098856851507,0.7031854393311805,0.7031854393311805,0.2197461368039675,0.23952423229901673,0.23952423229901673,0.22205618528630952,0.23919577776456127,0.23919577776456127,0.7021787062036046,0.7076429372150294,0.7076429372150294,0.7013296764185462,0.7047394879452833,0.7047394879452833,0.22426193221544696,0.2428707062192898,0.2428707062192898,0.22698063188441409,0.24325772800986015,0.24325772800986015,0.3187454417276011,0.32771407332541064,0.32771407332541064,0.3175837957270806,0.32238043250910514,0.32238043250910514,1.0,1.0,1.0,1.0,1.0,1.0,2,ok,
SVDB_id_22,SVDB,DLinear,150000,149426,0,0,12827,137173,0.47251089776533706,0.4747262826784405,0.4725108977653352,0.47472628267843786,0.4366539378287118,0.45909924983024203,0.4366539378287103,0.4590992498302502,136590,119687,0.6531341223150189,0.20101571468024534,0.7585923522368745,0.13427994522841535,0.2331420919353856,0.7650396499863276,145,,0.663985811942252,0.22544084045352342,0.770482427085161,0.1470037835615711,0.2441417881246972,0.809353023909986,,0.6531341223150189,0.6600394932800892,0.6600394932800892,0.663985811942252,0.6660371833146123,0.6660371833146123,0.20101571468024534,0.21399017554521618,0.21399017554521618,0.22544084045352342,0.2277625224739506,0.2277625224739506,0.7585923522368745,0.7663566010052969,0.7663566010052969,0.770482427085161,0.7725514423627932,0.7725514423627932,0.13427994522841535,0.1401961474277314,0.1401961474277314,0.1470037835615711,0.14727506775784607,0.14727506775784607,0.2331420919353856,0.24264402317053638,0.24264402317053638,0.2441417881246972,0.25121649215287356,0.25121649215287356,0.7650396499863276,0.7772441317729825,0.7772441317729825,0.809353023909986,0.8002517139734375,0.8002517139734375,2,ok,
SVDB_id_29,SVDB,DLinear,230400,227358,0,0,2559,227841,0.24363420744976128,0.3103164191577528,0.2436342074497584,0.3103164191577336,0.24281908081784254,0.3096839438842461,0.2428190808178398,0.30968394388422626,219453,214698,0.5432920252266102,0.019341162299626243,0.6320819016556842,0.015193423369168598,0.04004814486091515,0.7292576419213974,114,,0.544822711224858,0.019436340067386683,0.6330614469853801,0.014579956478276595,0.040229661151992654,0.7309058614564832,,0.5432920252266102,0.5369576955501448,0.5369576955501448,0.544822711224858,0.5383107246284999,0.5383107246284999,0.019341162299626243,0.019493713509930767,0.019493713509930767,0.019436340067386683,0.019471824059113227,0.019471824059113227,0.6320819016556842,0.6291132973648359,0.6291132973648359,0.6330614469853801,0.6297487503312975,0.6297487503312975,0.015193423369168598,0.015523436462378979,0.015523436462378979,0.014579956478276595,0.01540337267746468,0.01540337267746468,0.04004814486091515,0.041149811119611496,0.041149811119611496,0.040229661151992654,0.04068909819810112,0.04068909819810112,0.7292576419213974,0.7039726612558735,0.7039726612558735,0.7309058614564832,0.6860949208992506,0.6860949208992506,2,ok,
SVDB_id_7,SVDB,DLinear,50000,45778,0,0,2562,47438,0.05223165045958177,0.1491297838372837,0.05223165045958213,0.1491297838372818,0.043493532724660486,0.13788589931656955,0.043493532724660874,0.1378858993165688,35130,30397,0.7490210649742781,0.2039832512803549,0.8100794783056419,0.13759454272630559,0.261007056597528,0.6642026009582478,112,,0.7465980493903395,0.20026224059045059,0.8076234343050328,0.1343252486188802,0.25227490394220065,0.6563852813852814,,0.7490210649742781,0.7440490795183616,0.7440490795183616,0.7465980493903395,0.7428888486484632,0.7428888486484632,0.2039832512803549,0.20137999314517463,0.20137999314517463,0.20026224059045059,0.19804826104771844,0.19804826104771844,0.8100794783056419,0.8020749026157838,0.8020749026157838,0.8076234343050328,0.8019262819792298,0.8019262819792298,0.13759454272630559,0.13258760507435643,0.13258760507435643,0.1343252486188802,0.13001914199803563,0.13001914199803563,0.261007056597528,0.25493587394589723,0.25493587394589723,0.25227490394220065,0.25284761736211725,0.25284761736211725,0.6642026009582478,0.651887679699046,0.651887679699046,0.6563852813852814,0.6385891023953671,0.6385891023953671,2,ok,
SVDB_id_24,SVDB,DLinear,230400,219984,0,0,6319,224081,0.04202562456057265,0.13859553031031518,0.0420256245605724,0.13859553031031913,0.04146820285425906,0.13702303652927875,0.0414682028542591,0.13702303652928172,191130,177137,0.7321315215973632,0.10756749206088298,0.8171542622620546,0.06618987799372927,0.11955836874099782,0.5904676527715523,105,,0.7308907314101787,0.10673912791466056,0.8163828550231834,0.06646502407950639,0.1176954895955875,0.6108140225787284,,0.7321315215973632,0.7318996985354552,0.7318996985354552,0.7308907314101787,0.731139828875732,0.731139828875732,0.10756749206088298,0.10850627907501469,0.10850627907501469,0.10673912791466056,0.10762378333607231,0.10762378333607231,0.8171542622620546,0.8160266671575559,0.8160266671575559,0.8163828550231834,0.8154195048230671,0.8154195048230671,0.06618987799372927,0.06861428650796741,0.06861428650796741,0.06646502407950639,0.06905536588043844,0.06905536588043844,0.11955836874099782,0.1168044408432107,0.1168044408432107,0.1176954895955875,0.11542221586475257,0.11542221586475257,0.5904676527715523,0.6342301087578707,0.6342301087578707,0.6108140225787284,0.634653937947494,0.634653937947494,2,ok,
