dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,sliding_window,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,status,error
Genesis,Genesis,iTransformer,16220,14429,0,0,50,16170,0.2908175719918578,0.1952201926751336,0.11753923187548224,0.13610389211071744,0.2953381007011466,0.19591130524761166,0.11463885423901335,0.135780568031931,11828,11163,125,0.9161682127396412,0.08766786368226545,0.9706984012495827,0.027761339670597924,0.08766995685850464,0.15458937198067632,,ok,
GHL_id_21,GHL,iTransformer,200001,184427,0,0,971,199030,0.015450849184348964,0.025405685888535156,0.003521469120581228,0.017758605988396826,0.015402513236376739,0.025359399564827242,0.0035294824995851424,0.017799243732768612,148743,148361,125,0.18106039316431344,0.0031042539200263537,0.20369645899847438,0.002836238219089046,0.010414887115453767,0.009663085718835056,,ok,
GHL_id_24,GHL,iTransformer,200001,184427,0,0,1009,198992,0.015951705785545205,0.02440595455603686,0.003855394163555721,0.016641020339543722,0.01591020374021745,0.024365268601921102,0.0038645533540144265,0.016610527103557763,148705,148323,125,0.40039036087769375,0.004175670613700101,0.4284420458498189,0.0038134297301378114,0.012367161881457325,0.07930519531557023,,ok,
CATSv2_id_5,CATSv2,iTransformer,350000,340214,0,0,17100,332900,0.1001580045948497,0.08942047991585973,0.006548818026459325,0.05461289797917502,0.10006375722393868,0.08936520819752553,0.006420106180819379,0.05403635621622292,302096,298365,296,0.728462297214449,0.4476502075927068,0.763883406328683,0.45173941436638493,0.5014758669311792,0.74757039621231,,ok,
CATSv2_id_3,CATSv2,iTransformer,400000,390933,0,0,28000,372000,0.09636289721575564,0.08882618495941914,0.006321356988584598,0.04378084969246701,0.09603301622158854,0.08861238406035134,0.0033754655200626685,0.04222905695769618,343593,336418,125,0.7819419271313364,0.4114346755960945,0.7915646688751968,0.43786698451619965,0.46343637212876554,0.6619757429867605,,ok,
GHL_id_23,GHL,iTransformer,200001,184427,0,0,3734,196267,0.013588099640425032,0.02163848109377147,0.0033280926616744734,0.01668890613117296,0.01347040322909193,0.02152160897472242,0.0032840867309663945,0.01651274601978375,145980,145165,125,0.3058996572744251,0.013473568540434683,0.3270460928029494,0.012358660634093221,0.04395388820036476,0.39680444598819037,,ok,
GHL_id_3,GHL,iTransformer,200001,184427,0,0,1919,198082,0.014673770702792762,0.022782677824544673,0.0036706384113026256,0.014655589085283655,0.014619839367013887,0.022727923945294146,0.0036825512936745396,0.01460591871407547,147795,147276,125,0.21591299225544835,0.006335559270618181,0.24406204779459398,0.005637243041042393,0.020866314111293686,0.10509486250266467,,ok,
GHL_id_4,GHL,iTransformer,200001,184427,0,0,2713,197288,0.015391909839890416,0.024293514648571782,0.0035236446724562632,0.02033371536541414,0.015292760034209896,0.02419972210436587,0.0035378680827213476,0.020266524697493224,147001,146332,125,0.30495548106335923,0.009670500751614016,0.3353896163646527,0.008864633393944395,0.02947424570646288,0.427056164145366,,ok,
GHL_id_25,GHL,iTransformer,200001,184427,0,0,3144,196857,0.015231102100598894,0.026358262910571074,0.003256720389852025,0.020977484193337965,0.015126148991077426,0.026265864829938673,0.003196497352919602,0.021007666757669793,146570,145899,125,0.20157809072629812,0.010303539524223379,0.23398892982877204,0.009206893438458503,0.031626932962935644,0.41541413495362967,,ok,
GHL_id_5,GHL,iTransformer,200001,184427,0,0,2283,197718,0.015911219637360568,0.025060419173290917,0.0033866855870360603,0.018401418687962287,0.01577527552786002,0.024927633123873295,0.003335219653111036,0.018185383548293372,147431,146762,125,0.3684105818213676,0.008779936770553989,0.3937564296796447,0.00812424169293633,0.025340120722054185,0.24271941158930524,,ok,
