dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,sliding_window,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,status,error
GHL_id_22,GHL,PatchTST,200001,184427,0,0,6492,193509,0.0252418519271036,0.0407132603977694,0.0081448547006991,0.0324045699375724,0.02491373894915315,0.04042616114592081,0.007991265119555637,0.03220359981799665,143222,142099,125,0.2339348087783594,0.0302635845702683,0.2593032521958931,0.0290782098863951,0.0673440968741198,0.7211055276381909,,ok,
GHL_id_8,GHL,PatchTST,200001,184427,0,0,1168,198833,0.027380740508189,0.04082237275501,0.0094084876573886,0.0298698289716037,0.027291188742218874,0.04072083441578537,0.009401322052036214,0.029663402227410034,148546,148164,125,0.4760678753161684,0.0089216640625437,0.4933887172921026,0.0087899177255715,0.0203361848187298,0.0116465743316681,,ok,
GHL_id_7,GHL,PatchTST,200001,184427,0,0,1695,198306,0.0237721164055349,0.0421100730334007,0.0076808202812858,0.0299748797650706,0.02366580374052182,0.04203787816313574,0.0076483306603332794,0.029874873931608825,148019,147350,125,0.4326180536756951,0.0094446942887445,0.4525055424957461,0.0089865192556883,0.0219123785597565,0.0705882352941176,,ok,
GHL_id_6,GHL,PatchTST,200001,184427,0,0,1866,198135,0.0236889104480162,0.039001114133146,0.0084402616897291,0.0337272964604239,0.023573614890795302,0.038885090273026134,0.008469810538088785,0.03383909129685084,147848,147332,125,0.0986713171600631,0.0091981754993277,0.1298894548472838,0.0087225329792103,0.0189408019661936,0.0753641955325348,,ok,
CATSv2_id_5,CATSv2,PatchTST,350000,340214,0,0,17100,332900,0.0940468184964953,0.0861415558743865,0.0089311605606807,0.0645069657385224,0.09397714732348994,0.0860876528495879,0.008200702496668134,0.06450662522781045,302096,298365,296,0.69580600394548,0.4380514138013158,0.729711539499825,0.4430095227550261,0.4933678679744978,0.7506970758561522,,ok,
LTDB_id_5,LTDB,PatchTST,100000,94775,0,0,505,99495,0.3403452779069325,0.325550692893135,0.3403452779069317,0.3255506928931496,0.33941212405758125,0.3247432700983067,0.3394121240575795,0.3247432700983216,83777,82171,7,0.5423511903429149,0.0055327585366418,0.4825954630187423,0.0052773278037252,0.0122873221659388,0.069550097804825,,ok,
GHL_id_9,GHL,PatchTST,200001,184427,0,0,2387,197614,0.0273702504338402,0.0455227483473853,0.0095228944608869,0.0381416659424608,0.02715489426324936,0.045309995292846295,0.009449724857637226,0.03747096517152358,147327,146658,125,0.407565072852435,0.0125023510690068,0.4279660649520782,0.0120219153861502,0.0291137140885992,0.3169963462265339,,ok,
CATSv2_id_3,CATSv2,PatchTST,400000,390933,0,0,28000,372000,0.0884468502140256,0.0857908454291057,0.0102175240752063,0.0512050012033925,0.0879503435224349,0.08556647771220371,0.004023169786417981,0.049359971956455174,343593,336418,125,0.7425221407930107,0.3792549673390762,0.7514654850059631,0.4028933978696549,0.4620786247677572,0.6627427353200167,,ok,
MITDB_id_10,MITDB,PatchTST,150000,138176,0,0,574,149426,0.0646457460179658,0.1599826905096122,0.0646457460179662,0.1599826905096131,0.06452612933192951,0.1599508259557701,0.06452612933192989,0.15995082595577126,111639,110970,255,0.6892076466735821,0.0289698063629756,0.7774105589896403,0.0974002560230345,0.1964006005186215,0.6666666666666666,,ok,
MITDB_id_5,MITDB,PatchTST,100000,91926,0,0,465,99535,0.0416815782820258,0.1371057183434852,0.0416815782820255,0.1371057183434956,0.04164410652042601,0.13701393345313106,0.04164410652042579,0.13701393345314228,74248,73866,271,0.8432745600375078,0.112724327698487,0.9084605338956828,0.1880018058448033,0.2531247769998913,1.0,,ok,
MITDB_id_6,MITDB,PatchTST,200000,184426,0,0,353,199647,0.0789481698615588,0.1810943446829066,0.0789481698615598,0.1810943446828997,0.07885111586323879,0.1809944013060482,0.07885111586323978,0.18099440130604133,149360,148978,125,0.8985933685703142,0.211909322456357,0.9264158830842762,0.4595477265315342,0.5702429377225903,1.0,,ok,
MITDB_id_9,MITDB,PatchTST,100000,91926,0,0,433,99567,0.0816358775714623,0.155585827106255,0.0816358775714629,0.1555858271062589,0.08138464683860536,0.15529833796067483,0.081384646838606,0.15529833796067855,74280,73898,119,0.7832503887328669,0.1016011488836611,0.8282414605907998,0.2059343299853478,0.2634476752145608,1.0,,ok,
