pred_len,backbone,dataset_key,family,vus_pr,vus_roc,auc_pr,auc_roc,standard_f1,pa_f1,status
192,TTM,LTDB_id_1,LTDB,0.7340165245407921,0.931587819300953,0.6240586721156951,0.8745587318197122,0.5512373486885864,0.963464795548028,ok
336,TTM,LTDB_id_1,LTDB,0.7442420590920437,0.9310607573494688,0.6431861423424693,0.8731851797172311,0.5733294908442447,0.9611396321354504,ok
12,TTM,LTDB_id_2,LTDB,0.1851521376824147,0.5632051550762746,0.1397886796871781,0.455002023206802,0.2587043018935462,0.7751216163786672,ok
24,TTM,LTDB_id_2,LTDB,0.1965685482538608,0.584488977835781,0.1528327241916811,0.4802759208865731,0.2591332262416304,0.651105216622458,ok
48,TTM,LTDB_id_2,LTDB,0.1970870848870285,0.5946527206454468,0.167144402692539,0.5207467566940669,0.2717283072465457,0.6296467062417151,ok
96,TTM,LTDB_id_2,LTDB,0.182045866708233,0.5409508080450517,0.1365142620292026,0.4504844512261307,0.2587606248021262,0.517512477364074,ok
192,TTM,LTDB_id_2,LTDB,0.1915409800073522,0.5158607873463855,0.1424194976371028,0.4784084059743506,0.2587831608329582,0.3662939615638276,ok
336,TTM,LTDB_id_2,,,,,,,,
12,TTM,LTDB_id_3,LTDB,0.4833251886077179,0.6660161864788403,0.4471867815989303,0.6112894263133091,0.4799142448726848,0.9652974156954413,ok
24,TTM,LTDB_id_3,LTDB,0.5550289597829149,0.6945555589122259,0.532875025891946,0.6540060514988821,0.5112762045157453,0.9685955266978808,ok
48,TTM,LTDB_id_3,LTDB,0.6348358552231863,0.7399939552588549,0.6272809662120445,0.7168978619096623,0.5613056137351996,0.9684217394141058,ok
96,TTM,LTDB_id_3,LTDB,0.5986849922292325,0.7651565384971585,0.5633694853506839,0.716635330235224,0.5621937546197591,0.9573255905202857,ok
192,TTM,LTDB_id_3,LTDB,0.4907160192902982,0.6974895563314649,0.4469186476501384,0.6478238529437835,0.5126240847113978,0.890544395217576,ok
336,TTM,LTDB_id_3,,,,,,,,
12,TTM,LTDB_id_4,LTDB,0.2538161879151043,0.681113336240085,0.2095183582853772,0.6111267724938483,0.3248008656182207,0.8551947873422594,ok
24,TTM,LTDB_id_4,LTDB,0.3352474120384449,0.7111578635594819,0.2898790891437716,0.6468419498877594,0.3374257401844428,0.877873100459696,ok
48,TTM,LTDB_id_4,LTDB,0.5346772081373359,0.785011550252396,0.5010959363608831,0.7343897456674138,0.4773921637049145,0.9328846742122974,ok
96,TTM,LTDB_id_4,LTDB,0.3461484641206434,0.7679188583161125,0.283358089122962,0.6968113583936011,0.3698151121779235,0.7972239747634069,ok
192,TTM,LTDB_id_4,LTDB,0.3379068883819299,0.7666924249017458,0.2664604373370204,0.6950190844024653,0.3646901597308511,0.8726022211004543,ok
336,TTM,LTDB_id_4,LTDB,0.3816708066994611,0.763126133621785,0.3200247516580146,0.7001753934377032,0.370756022468363,0.8162756643923108,ok
12,TTM,LTDB_id_5,LTDB,0.0264379864155553,0.4740724205845903,0.0996657776556452,0.5430544049429818,0.176296633996818,0.9089005235602096,ok
24,TTM,LTDB_id_5,LTDB,0.081684108627724,0.4791244563598952,0.2502441879008843,0.5555826229389108,0.3770702761463247,0.9204665959703076,ok
48,TTM,LTDB_id_5,LTDB,0.1585314894642336,0.53245150986726,0.2139121526099727,0.616802237437674,0.4370323419190581,0.875,ok
96,TTM,LTDB_id_5,LTDB,0.0168281094012681,0.550800219211517,0.0182241836886743,0.6226207695396405,0.0693606795420365,0.6702702702702703,ok
192,TTM,LTDB_id_5,LTDB,0.018512000129437,0.5917790884829085,0.0194463157062177,0.6913430248497486,0.0751627780621449,0.5081967213114754,ok
336,TTM,LTDB_id_5,LTDB,0.0158334753939493,0.5864203628169918,0.0169341605997545,0.6830201826152766,0.0599382364624718,0.6156028368794326,ok
12,TTM,MITDB_id_1,MITDB,0.180581705640509,0.6271768918970704,0.183757967526236,0.6260514306604467,0.2717002338312678,1.0,ok
24,TTM,MITDB_id_1,MITDB,0.218189815594338,0.6234297099327328,0.2224028929007492,0.6225687749295252,0.2647209405528853,1.0,ok
48,TTM,MITDB_id_1,MITDB,0.2778669502788869,0.6171288659706042,0.2822551529491866,0.6160706780094733,0.2699157437744066,1.0,ok
96,TTM,MITDB_id_1,MITDB,0.3435050968308549,0.6256661428585666,0.3464980539759785,0.6241117511807676,0.3329065880764248,1.0,ok
192,TTM,MITDB_id_1,MITDB,0.4254805169825599,0.7091968051780421,0.4288982523508651,0.7075796745900353,0.4154793326188725,1.0,ok
336,TTM,MITDB_id_1,MITDB,0.4291566907801454,0.6986299959049543,0.4330009140061597,0.6972497479620929,0.4100068124428703,1.0,ok
12,TTM,MITDB_id_10,MITDB,0.0093546228016912,0.6785325912470355,0.0276764766193634,0.603349899086544,0.0481556001887059,0.7884615384615384,ok
24,TTM,MITDB_id_10,MITDB,0.0110144144183174,0.6803048148911865,0.0688528098601802,0.603739403527487,0.1165035318171523,0.6666666666666666,ok
48,TTM,MITDB_id_10,MITDB,0.0279016594288734,0.6890125522200575,0.1747670489147131,0.6071082764983456,0.2616517730328039,0.6666666666666666,ok
96,TTM,MITDB_id_10,MITDB,0.038043788300544,0.6845877594686097,0.1734947969229554,0.5882967906317094,0.2514927086251896,0.6666666666666666,ok
192,TTM,MITDB_id_10,MITDB,0.0562476072012869,0.6387808293103473,0.2303351742609795,0.5469557233904738,0.3684173558542687,0.6666666666666666,ok
336,TTM,MITDB_id_10,MITDB,0.0669027255002106,0.6669372196472588,0.2210643715139008,0.5644723005306578,0.3648256793870056,0.6666666666666666,ok
12,TTM,MITDB_id_11,MITDB,0.0491197498678424,0.795486342104279,0.2118372241578173,0.7687619948659782,0.3143626717156684,1.0,ok
24,TTM,MITDB_id_11,MITDB,0.1299017271147037,0.7868038436539688,0.3546838364197621,0.7593608204883291,0.4487687936845053,1.0,ok
48,TTM,MITDB_id_11,MITDB,0.2062493081411175,0.7948059118219623,0.4527452562144218,0.76622548241896,0.5198018421824357,1.0,ok
96,TTM,MITDB_id_11,MITDB,0.2449099591247391,0.793468831346182,0.5002782855713264,0.7665964052295384,0.5937893502915508,1.0,ok
192,TTM,MITDB_id_11,MITDB,0.2127781065909443,0.7778119895825457,0.3781415617901081,0.7473771834517343,0.4554273805040484,0.9544586855740388,ok
336,TTM,MITDB_id_11,MITDB,0.1942738351451633,0.7940271858070179,0.2927000884843491,0.7646312372992657,0.4477242538439937,0.9355787222667736,ok
12,TTM,MITDB_id_12,MITDB,0.067482613086388,0.66422300815284,0.0558674461793586,0.6133437812896957,0.1114942809899188,0.7961559065599585,ok
24,TTM,MITDB_id_12,MITDB,0.0707442866683269,0.6844957807670573,0.0586175541993669,0.6321687745365994,0.1256108648121593,0.568445238703089,ok
48,TTM,MITDB_id_12,MITDB,0.0720646133261857,0.7073473409309825,0.0603727895841728,0.6600633407803105,0.1334146137820951,0.5219961942732875,ok
96,TTM,MITDB_id_12,MITDB,0.0567686937093643,0.629410396174511,0.0480366104035045,0.5878307874032104,0.1076692444609984,0.5101800912211407,ok
192,TTM,MITDB_id_12,MITDB,0.0728922946856802,0.6909152996449871,0.0581290683692723,0.6330277438384733,0.1195122816796431,0.5680088891036016,ok
336,TTM,MITDB_id_12,MITDB,0.071546837003229,0.6930796067603713,0.0561206375577312,0.6350210599464936,0.1151501606369504,0.4312662270523631,ok
12,TTM,MITDB_id_13,MITDB,0.0301280638731578,0.6037817324015491,0.0259085505370673,0.5371847110832042,0.0524524133807332,0.5881183196619438,ok
24,TTM,MITDB_id_13,MITDB,0.0310553734220901,0.6175356241174882,0.0282944335963513,0.5513091166602084,0.0570735143904516,0.5051346499102334,ok
48,TTM,MITDB_id_13,MITDB,0.0306746002907521,0.6204068878785979,0.0300510374009579,0.5534452992427517,0.0545435572190114,0.4868662398338813,ok
96,TTM,MITDB_id_13,MITDB,0.0400164807318275,0.6875368984280638,0.049658421203232,0.6310711985311765,0.0651886890846271,0.6659574468085107,ok
192,TTM,MITDB_id_13,MITDB,0.0349785145179922,0.6575185017555656,0.0497617669778648,0.5961715497054803,0.0573643380208919,0.335677430093209,ok
336,TTM,MITDB_id_13,MITDB,0.0384437429952698,0.6629037389696334,0.0557355426389413,0.5871782372063437,0.0603540355880014,0.4426620669828949,ok
12,TTM,MITDB_id_2,MITDB,0.0032556188333997,0.642232390715911,0.0094764950326855,0.6158407143246037,0.0200815120287462,0.6821900566393958,ok
24,TTM,MITDB_id_2,MITDB,0.0045569545188621,0.6718546729235735,0.045082709912797,0.646787566455715,0.0775462843459429,0.6821900566393958,ok
48,TTM,MITDB_id_2,MITDB,0.0075860447601198,0.7029404470801545,0.1128575233880839,0.6784999128807568,0.1901452110454972,0.6821900566393958,ok
96,TTM,MITDB_id_2,MITDB,0.0144501185481514,0.7735825793727662,0.1535245856138225,0.7542277514498407,0.2545162075027748,0.6821900566393958,ok
192,TTM,MITDB_id_2,MITDB,0.0492424357520218,0.7122197891938409,0.2253473315667146,0.684013753629936,0.3483675505792264,0.6821900566393958,ok
336,TTM,MITDB_id_2,MITDB,0.046843832124389,0.7742470994278317,0.2112886020103725,0.7417855793522241,0.345941032993074,0.6821900566393958,ok
12,TTM,MITDB_id_3,MITDB,0.0191592191399839,0.5202021676035656,0.0169385851576488,0.4579392047929928,0.0348752717564017,0.8083472782754209,ok
24,TTM,MITDB_id_3,MITDB,0.0196076706968068,0.5327488827779556,0.0205638000471372,0.4705434135390668,0.035914422792184,0.6925838367918746,ok
48,TTM,MITDB_id_3,MITDB,0.0207505530586696,0.541836318315183,0.0306558344580382,0.4808529894932593,0.0360467293639184,0.5535469555570058,ok
96,TTM,MITDB_id_3,MITDB,0.0415947762038145,0.5801727365976178,0.0564169922451559,0.5116816753882177,0.1180413240334167,0.7854142626355873,ok
192,TTM,MITDB_id_3,MITDB,0.0881432361806663,0.6359548431838182,0.1341125341622009,0.5553539902017938,0.2056121241323131,0.7949650046117953,ok
336,TTM,MITDB_id_3,MITDB,0.0573949497202551,0.5635943032704411,0.0886804139749875,0.4873867677882704,0.1354398449484249,0.8165249088699879,ok
12,TTM,MITDB_id_4,MITDB,0.0519679616454649,0.5396055191899498,0.0486435151526277,0.5068334749690505,0.0925788708060284,0.7884230722129241,ok
24,TTM,MITDB_id_4,MITDB,0.0494073276261112,0.5147739258878314,0.0489653907962866,0.4840915851355245,0.0965655568849631,0.7084787449729119,ok
48,TTM,MITDB_id_4,MITDB,0.0518599511233503,0.5407020889450973,0.0570767918944134,0.5127571892323735,0.1076726469352947,0.4789035731767009,ok
96,TTM,MITDB_id_4,MITDB,0.0513076242679235,0.548867634267837,0.0475012931977639,0.521290769691481,0.0979589197988373,0.6318217235468288,ok
192,TTM,MITDB_id_4,MITDB,0.0640166866144702,0.5936056320765782,0.0868902164208688,0.568408126260201,0.1033264696871359,0.5564588003348907,ok
336,TTM,MITDB_id_4,MITDB,0.066911285682188,0.5913686637970833,0.0866811102919857,0.5647790427777434,0.1051561690228536,0.5232786885245901,ok
12,TTM,MITDB_id_5,MITDB,0.0159734051013634,0.8089757704073107,0.01427326311455,0.742748036433934,0.032042872742164,1.0,ok
24,TTM,MITDB_id_5,MITDB,0.0122610749425849,0.7955394021695957,0.0098356137860096,0.7266729431642083,0.0282080501701261,0.6848306332842415,ok
48,TTM,MITDB_id_5,MITDB,0.0201234961206627,0.8008771640692478,0.0297275080062581,0.7356996485269406,0.0705297157049541,1.0,ok
96,TTM,MITDB_id_5,MITDB,0.1092326536433922,0.819552762203968,0.2320829483763878,0.7401536499561671,0.3333292803133419,1.0,ok
192,TTM,MITDB_id_5,MITDB,0.1722849803771315,0.736898708318639,0.2412795042916686,0.6488221628421623,0.3441133229349597,1.0,ok
336,TTM,MITDB_id_5,MITDB,0.1422658052745196,0.7627265208220104,0.1754227894326746,0.6686313508351469,0.2460427068477773,1.0,ok
12,TTM,MITDB_id_6,MITDB,0.0211505929940159,0.7700989195178527,0.1728414422986781,0.7281623311603904,0.2801907240767693,1.0,ok
24,TTM,MITDB_id_6,MITDB,0.0413838798825176,0.805123566585146,0.231902137937307,0.7580914733768558,0.3556551861964373,1.0,ok
48,TTM,MITDB_id_6,MITDB,0.1043465681389823,0.8490532025571595,0.3641837643194184,0.8100437356920802,0.481476954020625,1.0,ok
96,TTM,MITDB_id_6,MITDB,0.1565920897807539,0.7712342179108805,0.5552888602166604,0.7193695456049333,0.6874954434368823,1.0,ok
192,TTM,MITDB_id_6,MITDB,0.2115614231103708,0.9332730777425357,0.6054648107657379,0.9166230663409872,0.6901624558933779,1.0,ok
336,TTM,MITDB_id_6,MITDB,0.2088462971471808,0.8847347210311151,0.6107401122486418,0.8608448444081709,0.7289002052195896,1.0,ok
12,TTM,MITDB_id_7,MITDB,0.1082873397325018,0.8399830129992094,0.124724256890172,0.8032627161987091,0.2047190223182718,0.9667800156944808,ok
24,TTM,MITDB_id_7,MITDB,0.2655228224062092,0.8465024863657469,0.2706779214601174,0.8084878764858465,0.3045521354513319,1.0,ok
48,TTM,MITDB_id_7,MITDB,0.5956934827060402,0.8845269959995964,0.5965959921151234,0.8455284660647296,0.655070962762861,1.0,ok
96,TTM,MITDB_id_7,MITDB,0.7597405759215209,0.9366839565969128,0.7335357857737593,0.8961483611305217,0.7684358226389897,1.0,ok
192,TTM,MITDB_id_7,MITDB,0.7677297072496251,0.9388489403646018,0.7242862809576168,0.888391118782974,0.7250460414700532,1.0,ok
336,TTM,MITDB_id_7,MITDB,0.7865406670287493,0.9371412679227796,0.7409306281909126,0.8882477725174267,0.771821729490746,0.995421492054942,ok
12,TTM,MITDB_id_8,MITDB,0.0989236269381589,0.6065467202189686,0.1056687734147233,0.6037777118980522,0.1543430823812027,0.9786368260427264,ok
