pred_len,dataset_key,family,vus_pr,vus_roc,auc_pr,auc_roc,standard_f1,pa_f1,normal_mse,normal_mae,n_eval_rows,status,error
192,SMAP_id_7,SMAP,0.5114284345369513,0.9624844059854805,0.4713284030426477,0.9318648723998283,0.5503138748730705,1.0,0.29768505886332036,0.12509524332381702,6920,ok,
192,SMAP_id_8,SMAP,0.06701298192012974,0.6971007487052401,0.03249544553056497,0.4967367726562908,0.1360494740102853,0.9050279329608939,1.9535401439188183,0.2143517637746327,6526,ok,
192,SMAP_id_9,SMAP,0.29250923116749794,0.9245700416997474,0.28734837090473353,0.9208324981547926,0.46397856261972326,0.9953488372093023,0.3024871536443339,0.11211009589862483,6906,ok,
192,SMD_id_1,SMD,0.09996805344836945,0.7905441512485213,0.09960725382648013,0.8026838356237744,0.18192054466580673,0.39900249376558605,0.7113182017189975,0.28554372688432084,21569,ok,
192,SMD_id_10,SMD,0.2355800600022236,0.6934008369360029,0.542963954994506,0.7123807502094631,0.6436293500422576,0.8916619398752127,1.3889327572361978,0.3925306756146349,22130,ok,
192,SMD_id_11,SMD,0.03898943395835383,0.36780108871335027,0.03786889797164318,0.3602965218928815,0.09436962145218455,0.09106579777170486,2.583804633220865,0.367312766988892,21343,ok,
192,SMD_id_12,SMD,0.09058579949067365,0.614082469940302,0.1026684869987737,0.7706547687503704,0.2423690645387052,0.3877159309021113,244.65335055845532,0.463454643574811,27947,ok,
192,SMD_id_13,SMD,0.2818676961245967,0.8244382506995908,0.22170628120075808,0.7853776859954709,0.40388215649851916,0.8606100360774024,9.639258278794117,0.42768235338563737,21156,ok,
192,SMD_id_14,SMD,0.13497810382734823,0.7435808116736994,0.1687966547501213,0.745881531967004,0.206617592538732,0.4107292539815591,3.9018695050056413,0.3133224587913827,27977,ok,
192,SMD_id_15,SMD,0.12105541519738895,0.6570994211944811,0.21534101051719426,0.8278156710505612,0.294568851842993,0.5773672055427251,111.58685890543981,0.42630395922075204,27934,ok,
192,SMD_id_16,SMD,0.5358428418400917,0.8637538899123154,0.5771406925764849,0.9487452995971053,0.7145444831819165,0.32588235294117646,3221.819808064633,1.1163347001242339,25577,ok,
192,SMD_id_17,SMD,0.02362150600378399,0.7882304065957921,0.02003484136167786,0.7694442090993815,0.08012551373274385,0.13580246913580246,25.906368385077275,0.5137325086370621,21162,ok,
192,SMD_id_18,SMD,0.22009964432261164,0.9304653967776816,0.0798865724596206,0.7660211491006634,0.17058337107296037,0.5,4.633866668601775,0.23421869095057052,25777,ok,
192,SMD_id_19,SMD,0.07467386954892884,0.6597369306718999,0.03670109777969752,0.7494016127791095,0.09542117471749818,0.034588586595885866,2666.0633337475465,1.5144841514763083,22930,ok,
192,SMD_id_2,SMD,0.291115684089927,0.8493162368326099,0.22625247838974763,0.8898001983864794,0.3460397629898046,0.6004489337822672,3.26684887838106,0.3282712113560175,27960,ok,
192,SMD_id_20,SMD,0.23307288400853116,0.9720904769328476,0.19013602453128284,0.9691316853557881,0.47149087645193904,0.679324894514768,29.58428103417662,0.30018338090469,21159,ok,
192,SMD_id_21,SMD,0.19176886063112442,0.8173735829343431,0.10047276970875746,0.7989051483197083,0.23330150573242775,0.1037037037037037,78.45342687733125,0.54607269819616,19533,ok,
192,SMD_id_22,SMD,0.07834378977754634,0.5328563368137111,0.0491217459747308,0.5844398959408549,0.1484204097955645,0.08464368001940256,13308.143985232358,5.188141958606527,22927,ok,
