dataset_id,family,n_channels,n_train_above_floor,vus_pr_raw_max,vus_roc_raw_max,auc_pr_raw_max,auc_roc_raw_max,standard_f1_raw_max,pa_f1_raw_max,vus_pr_raw_mean,vus_roc_raw_mean,auc_pr_raw_mean,auc_roc_raw_mean,standard_f1_raw_mean,pa_f1_raw_mean,vus_pr_raw_median,vus_roc_raw_median,auc_pr_raw_median,auc_roc_raw_median,standard_f1_raw_median,pa_f1_raw_median,vus_pr_z_train_max_nodrop,vus_roc_z_train_max_nodrop,auc_pr_z_train_max_nodrop,auc_roc_z_train_max_nodrop,standard_f1_z_train_max_nodrop,pa_f1_z_train_max_nodrop,vus_pr_z_train_mean_nodrop,vus_roc_z_train_mean_nodrop,auc_pr_z_train_mean_nodrop,auc_roc_z_train_mean_nodrop,standard_f1_z_train_mean_nodrop,pa_f1_z_train_mean_nodrop,vus_pr_z_train_median_nodrop,vus_roc_z_train_median_nodrop,auc_pr_z_train_median_nodrop,auc_roc_z_train_median_nodrop,standard_f1_z_train_median_nodrop,pa_f1_z_train_median_nodrop
SMAP_id_4,SMAP,25,25,0.014800530145795817,0.3747322939454888,0.012376760295844225,0.31354272398461736,0.03699138257158745,0.4223385689354276,0.016206138246883394,0.43487720005019004,0.013388663486537755,0.3662473568405033,0.03674982907988584,0.4523364485981308,0.01955659283883064,0.5125131838115077,0.0163014604070682,0.46122824551393937,0.044859187776296126,0.03666666666666667,0.0174229079765462,0.4697620671710415,0.014574386966251688,0.40929560368008383,0.03669410529546977,0.03666666666666667,0.020974008605566512,0.5570752500917964,0.017276148770411247,0.48856634509038405,0.04165338618307974,0.036661111952734436,0.02815447579236404,0.6366741322832967,0.022162153875966244,0.551195091488734,0.051333224899598094,0.8551236749116607
SMAP_id_5,SMAP,25,25,0.30253708085583236,0.9393048329299337,0.0887472340454775,0.8434427430061752,0.30624654710924337,0.4781144781144781,0.2977427142964033,0.950590142998141,0.09113197066333073,0.900699736830915,0.30624654710924337,0.4781144781144781,0.2469532987608895,0.8782425184170642,0.07215699687336577,0.6987942414635413,0.2772241344994944,0.5482625482625483,0.30253708085583236,0.9393048329299337,0.0887472340454775,0.8435277886709724,0.30624654710924337,0.4781144781144781,0.2977427142964033,0.9505901429981409,0.09113197066333073,0.900699736830915,0.30624654710924337,0.4781144781144781,0.2469532987608895,0.8782425184170642,0.07215699687336577,0.6987942414635413,0.2772241344994944,0.5482625482625483
SMAP_id_7,SMAP,25,25,0.5704022472949845,0.962906216920459,0.49546760685085767,0.9430581066085026,0.6196671621468061,1.0,0.6171359110164412,0.9705379719104861,0.5341348194869441,0.9525803103355911,0.6554572002921256,1.0,0.16493003014748664,0.8793737763277877,0.13700809545509746,0.8604434527226112,0.3873257861661629,0.8216374269005848,0.9088838033920579,0.9848198062168605,0.8283670631390996,0.9696612042245436,0.8771880281011976,1.0,0.9114587642304228,0.9851934548395473,0.8295401717416622,0.9703493906172274,0.8695602368773083,1.0,0.37985778436358314,0.9019901793405625,0.36902312278711524,0.8908797066926873,0.3747320099016469,1.0
SMAP_id_8,SMAP,25,25,0.14760116224248188,0.8489088484003964,0.07652029240796476,0.7365281376483936,0.17698709070319377,0.9529411764705882,0.14279922409066187,0.763816114525592,0.07148319356909542,0.5927555928127487,0.17698709070319377,0.9529411764705882,0.01265683780186119,0.4179790255688286,0.009674752187143358,0.34443851716371143,0.03062578124660871,0.027031536792925078,0.13280125423222727,0.7282476376526147,0.0663096023650479,0.502400548696845,0.17543448301427106,0.9529411764705882,0.13422389324542228,0.7525705129900044,0.06664440908681886,0.5206946773019019,0.17543448301427106,0.9529411764705882,0.024231704650363464,0.6231684136887251,0.014507771540072364,0.49282163965520165,0.04081356711701017,0.5765124555160143
SMAP_id_6,SMAP,25,25,0.11751811261220493,0.5590671985495723,0.10878697289154701,0.5190170973656579,0.2175655140067153,0.95,0.09954120164732501,0.5115943441603605,0.08787333291230441,0.4594008899512505,0.16760317446530976,0.9407603890362511,0.16738670166279776,0.6273877746435509,0.1240411063339388,0.5821469238609419,0.33044036232648866,0.540650406504065,0.5055913083694696,0.688414711942124,0.5558556788363441,0.6509530059731229,0.6597656937540292,0.9542600896860987,0.49192850519351783,0.6758282184438247,0.554604438326096,0.6347293880542866,0.6582524491344981,0.9542600896860987,0.12798736791722753,0.5934908892952164,0.1150006429137771,0.5448318338678817,0.19142883923144643,0.9708576186511241
CreditCard,CreditCard,29,29,0.03445116390495389,0.7094771538911132,0.0045482395071185355,0.6132329487503955,0.020370763513531637,0.02364066193853428,0.041265521893935966,0.6891801794056107,0.005297362292366806,0.6248751942357963,0.022404679396529403,0.027816411682892908,0.05125830075972444,0.7332160495964783,0.006656908940075272,0.6139046118012578,0.03356214183688371,0.04904632152588556,0.0382411459862674,0.7269877397360053,0.0050806589462302435,0.6208612432036271,0.024535093228373644,0.02886002886002886,0.04359616750660659,0.6946369363108917,0.005599730165712746,0.6283810277191615,0.025440610771670612,0.029197080291970802,0.04975449163546805,0.7317923549206673,0.00622631197399093,0.6128762237625018,0.03293630145513185,0.0367504835589942
SMAP_id_9,SMAP,25,25,0.5258543881221283,0.9346175364341979,0.5286615983004217,0.9227942341200698,0.6628025505053163,1.0,0.6889630949313051,0.9359074079081313,0.6885179990634931,0.9213886688843129,0.7482709192359801,1.0,0.688256071029161,0.9473636254959917,0.6833503878254027,0.9300564971751412,0.6470538848690542,1.0,0.9577206938786967,0.9903150064833096,0.9556071413055852,0.9880310470457785,0.9678406643592723,1.0,0.950226490153871,0.9844816589365861,0.9469678224779441,0.9771529647816674,0.9678406643592723,1.0,0.8066864438994852,0.943261260089904,0.808636681024252,0.9306726859918688,0.794270602210715,1.0
SMD_id_1,SMD,38,38,0.18070235308051508,0.8344998214665514,0.19254812906590174,0.8316116760748771,0.34052302727932676,0.5624242424242424,0.20453884644583123,0.839126704469303,0.24229845249109855,0.8662481500774842,0.3295554092260746,0.5721331689272503,0.1491587725818247,0.78049997248193,0.1862344277176216,0.8125995550080615,0.21453238353290066,0.7217573221757322,0.14100829185992744,0.8376754598754277,0.14823095855230883,0.8255542139000833,0.2354668636264931,0.4020100502512563,0.15958008051153533,0.8356562424648324,0.16736422876507487,0.8542705395641189,0.24733640016170982,0.4249667994687915,0.10759086773536458,0.7669276432382109,0.09177058630371439,0.7722757519418614,0.1764490716347863,0.5087209302325582
SMD_id_10,SMD,38,38,0.4734271331179516,0.9362358228874221,0.701694883170553,0.9642908126193137,0.835815904195773,0.8916619398752127,0.576590679347675,0.9567259524455427,0.719058357425747,0.9709571387172958,0.8433426511708509,0.8916619398752127,0.07849431631757332,0.6295177551986623,0.07234527700737664,0.6850847026947547,0.14585703870257213,0.817047817047817,0.4971870180178886,0.9413199511112627,0.7050368393081808,0.9671304314842085,0.8366102288579232,0.8916619398752127,0.5991536038499563,0.9579257303253184,0.7234931272907932,0.974453473933138,0.8433426511708509,0.8916619398752127,0.07038202763299468,0.6045995791722643,0.06544279541596432,0.6513808938520826,0.1298893087405031,0.7690802348336595
SMD_id_12,SMD,38,38,0.15307881223240186,0.9044807562354563,0.17482745766949273,0.8992546191750735,0.32846315273733395,0.4469026548672566,0.16788945829806637,0.8737102929829944,0.1767212396330545,0.861637914001938,0.32917755664150605,0.4469026548672566,0.0398231355999993,0.4044282066179882,0.1553888832927229,0.49928412891818275,0.24367393364448062,0.5,0.14703195676226963,0.8667496519487767,0.16969828759899214,0.861783287552145,0.29247768391427925,0.4469026548672566,0.14780584359687057,0.8589743195104546,0.16697114968539375,0.8515869583370039,0.2963525723421597,0.4469026548672566,0.03798459023010155,0.6089154915557882,0.10116565571147977,0.6125944127494658,0.17335691764305275,0.49876543209876545
SMD_id_11,SMD,38,38,0.046410909733002395,0.45231810832768915,0.04386601652886157,0.4382403108210015,0.11092602840981301,0.09933501490483834,0.04739217835361119,0.4640917999408624,0.04519373686754649,0.4519186539615197,0.11084127631781639,0.09933501490483834,0.082172747664342,0.5703276449930201,0.08225176140865079,0.5719592555190098,0.13669912101928738,0.8633316142341413,0.03779317632958291,0.32842748775099007,0.03642870695508204,0.3119904824232303,0.10098159197980519,0.09933501490483834,0.0422315180210662,0.3991088524011671,0.04060805601052944,0.3839545334017862,0.10629464088395243,0.09933501490483834,0.06435000017300274,0.5744112240410998,0.06118165851571514,0.5585424999952986,0.12408613806143849,0.9159943046986236
SMD_id_15,SMD,38,38,0.19760056855405883,0.9543367786514421,0.25664324814852063,0.9631676235284709,0.353484307672477,0.5470459518599562,0.19291190660641755,0.9308146404455467,0.2519112338542873,0.9303936588646848,0.353484307672477,0.5470459518599562,0.0381314248606694,0.45086409765425084,0.09030185527861077,0.5371880758247727,0.20252671058331806,0.5773672055427251,0.2087326508331323,0.9221589393184352,0.2702671822276218,0.9227165505754736,0.353484307672477,0.5470459518599562,0.19831596093021775,0.916623091412583,0.2630545267681878,0.9170188157698695,0.354162948962431,0.5470459518599562,0.049353972431569734,0.6617003887898002,0.12311898665290902,0.6759622327970749,0.23090090587316647,0.5773672055427251
SMD_id_17,SMD,38,38,0.05397541389810748,0.8693014878966424,0.06057538535198771,0.8533529411764705,0.11876122352942964,0.40875912408759124,0.05557606629118796,0.8845990314498132,0.05393078829841468,0.8638416289592761,0.11188390646155782,0.3916083916083916,0.022735057997241223,0.6616040461315233,0.05696874611738779,0.6790367647058825,0.24418117911270873,0.3,0.03928822584693662,0.8238807156937689,0.04106301741309333,0.8066527149321266,0.09928665577215132,0.37333333333333335,0.043181450683737306,0.8499670890709347,0.046000741600294076,0.8315339366515837,0.10605693309322621,0.3708609271523179,0.027807745989862534,0.7778773365754439,0.06285677624320656,0.7741295248868778,0.22471417761071527,0.3230769230769231
SMD_id_14,SMD,38,38,0.17035012570435418,0.8517680631379929,0.13489247175692745,0.8032370670344835,0.20973455657446544,0.3723608445297505,0.1938746325475093,0.8685724765617653,0.16169077140442856,0.8062769050898182,0.21276300697348657,0.3723608445297505,0.11086968708546897,0.825762574915667,0.05010230639671809,0.6436051054669134,0.14168929000409924,0.4155597722960152,0.17050246500146832,0.8639426901187867,0.13224344248855366,0.8148844565526726,0.20973455657446544,0.5146496815286624,0.1945474243739349,0.8663106057424282,0.16751669959624352,0.8038314284685537,0.21358932351969687,0.5113924050632911,0.11108853632130125,0.786103829761778,0.051015161668382825,0.6024002005959022,0.12297897652153725,0.45482866043613707
SMD_id_18,SMD,38,38,0.423350830535634,0.9327743594186796,0.17133994113497805,0.7504618497865544,0.2796304658021528,0.6839378238341969,0.4400205489719809,0.9410683525686878,0.1806091517710183,0.7700471228889912,0.28134078845471433,0.6851211072664359,0.517261264460304,0.9716233070133936,0.1249967892915083,0.8753666376767109,0.2873689086172967,0.7084078711985689,0.4863623842303164,0.9273081449649315,0.1960263174103522,0.7419477081829361,0.28965021268896896,0.7306273062730627,0.5032093910035432,0.9448253879457301,0.19914960066228582,0.7854596423814206,0.28635868644919915,0.7213114754098361,0.504436030440297,0.9665604688759865,0.12254315431984814,0.8519129581313036,0.28528110711419163,0.752851711026616
SMD_id_20,SMD,38,38,0.4212356984445802,0.9798780861839431,0.4832151035316834,0.9776355912573153,0.5543436941733101,1.0,0.4523597472761166,0.9886611337667175,0.5234958882631836,0.98787767462047,0.5606649886562439,1.0,0.8345497405143781,0.9975509899273323,0.8790664927764443,0.9975535347174895,0.8344778195298279,1.0,0.4209364247855561,0.9802833361677411,0.4808532537762694,0.9782564624725483,0.553341261275552,1.0,0.4363608325268606,0.9897022822780887,0.5053903766096496,0.9892452836175673,0.5507205057677156,1.0,0.7916357304863186,0.9971972190695386,0.8448148597392607,0.9972291726970386,0.7705832493402193,1.0
SMD_id_13,SMD,38,38,0.2704294606086656,0.7362530109295035,0.2099560127509443,0.6789264648345176,0.387630286544039,0.8173181747391373,0.26072857499365903,0.7239072824306335,0.1981472967929833,0.6576729940072314,0.3725886641565976,0.8173181747391373,0.40038173968037233,0.796284275137805,0.3002413772083099,0.7384348318853136,0.41628153545795377,0.970293609671848,0.2112978139958163,0.6346774358583482,0.16020950593206185,0.5615881112817307,0.3305410544676989,0.633505063066264,0.22766729035032457,0.6664186526366083,0.16939072912694836,0.5877577556857926,0.33689011709395317,0.6302580417108519,0.3275975726561995,0.7474125842716403,0.23620331800855435,0.6668388506626138,0.36932785239288,0.9333776374813092
SMD_id_3,SMD,38,38,0.0443576183029767,0.7752489122867761,0.030140403368602242,0.7292118542464856,0.11200782499900218,0.0398406374501992,0.05186067836752765,0.8077422326053766,0.035149848860374165,0.7689007039789566,0.12350570926400514,0.0398406374501992,0.0504222222642664,0.7069418824948002,0.0483750572845289,0.8305817401798159,0.12294014989114273,0.3309692671394799,0.03577221360772049,0.6721498934997513,0.02290093237647594,0.6354427495678969,0.08717031212735567,0.0398406374501992,0.04097503892921225,0.745874626069835,0.027290048668285063,0.7040753257647572,0.10838581628013784,0.0398406374501992,0.05445191580850321,0.788629023024519,0.05098883629871179,0.8382489546608812,0.16425625112492834,0.43632773938795655
SMD_id_2,SMD,38,38,0.3918825577686467,0.9314339301720622,0.29904708711595485,0.9278254890764404,0.4339839501425994,0.6542137271937446,0.39416115587646344,0.9347461013316694,0.3009830469156569,0.9289099749709663,0.42639434769614837,0.6511024643320363,0.08544139204239823,0.5038319907548144,0.03748673653405114,0.3617979922933505,0.08314667946168698,0.21454479506710192,0.3524266799557319,0.9228930583075046,0.24303834662622723,0.9144638234976483,0.3501181276857892,0.6567815089402529,0.35422432311031976,0.9266448077796351,0.24080443983579608,0.9160780584082573,0.3506518645288107,0.641396933560477,0.08671525425078815,0.48929570921007703,0.042222554092021615,0.3523465629654543,0.08465302318358633,0.229760289461782
SMD_id_4,SMD,38,38,0.6451746108148275,0.9801760288196907,0.5892254965940003,0.9488484724032056,0.6327324645938841,0.856815578465063,0.6459961160145915,0.9806040589294626,0.5952109249821619,0.9485971406507538,0.6343442349638547,0.8558352402745996,0.21431569072212367,0.802198669943856,0.5614607212095551,0.878837779061804,0.6599666065804748,0.8348993288590604,0.6516658514402255,0.9798401995972442,0.5901162932040391,0.9406871263747607,0.6345332838374401,0.8538812785388128,0.65026258554944,0.9805960935705182,0.5975702387605265,0.9494553386425028,0.6356116170754148,0.850967007963595,0.27006279763784724,0.8960997108328687,0.5866741996346885,0.8935515546851363,0.6753956382201559,0.8348993288590604
SMD_id_19,SMD,38,38,0.0877572194620278,0.7439729942826836,0.042510854329406794,0.7695502765738103,0.0908334762598953,0.6099009900990099,0.0919174642637184,0.718952884171549,0.059892920080276885,0.8166448395322923,0.13417448895624998,0.6062992125984252,0.06952568305178637,0.5423493204534788,0.147855287814659,0.8070851353255938,0.215822538236246,0.8448753462603878,0.09002566516278156,0.7202083297327173,0.047952384898546405,0.7907184267993925,0.11755878322007714,0.6068965517241379,0.08936287733582823,0.6753843014828091,0.07643267949773908,0.8275941958297768,0.18946029048434251,0.6184738955823293,0.07394092812956596,0.5041683490385118,0.21949708216456107,0.8112176690520795,0.3143232473062963,0.8448753462603878
SMD_id_21,SMD,38,38,0.24749849070113913,0.8972265569316,0.10896360071965093,0.8219048001260303,0.20959499245103655,0.11225658648339061,0.2742163659345534,0.9101870032708508,0.12108620978119133,0.837508383752172,0.24555053823798406,0.11212814645308924,0.26179757396965553,0.7947855793310884,0.1204532648353791,0.7209039346635664,0.2528789700176472,0.5033272837265578,0.26307680433435093,0.9085486968752089,0.12249624439972925,0.846775462676765,0.2354790243916663,0.11174458380843785,0.27568039389518384,0.911695625820575,0.1263927134519838,0.8472101880619356,0.24823279242306265,0.11212814645308924,0.23487967340582122,0.8199002680275458,0.10568943553462012,0.7190720557325919,0.21880222421730983,0.11251435132032148
SMD_id_22,SMD,38,38,0.0841393525005356,0.5841624162637418,0.055392006475390276,0.6159665061896189,0.16103865806908296,0.09499024072869226,0.0890253811052436,0.6168213976330937,0.05923997798383275,0.6480922311429955,0.17811827009876563,0.09499024072869226,0.2149205949476872,0.834774271798848,0.2137270463373099,0.8882715962890829,0.32134472331850955,0.5722011898323418,0.08870661886705791,0.602283321498455,0.05629771360096681,0.6240073109862515,0.1651989678979059,0.09462086843810759,0.08640737323140088,0.5811250018236175,0.05835467129639861,0.637434960263032,0.18046472958264145,0.09462086843810759,0.299080382378473,0.8203664358645698,0.501255471499339,0.8977406416210378,0.6023916083957122,0.855804268610099
SMD_id_16,SMD,38,38,0.608170365047925,0.9023793950910651,0.5913839107359238,0.9397073598953702,0.704203059370957,0.3341375150784077,0.5800430327915453,0.8752219760106293,0.5854219381778901,0.9392367735691483,0.7011128311447326,0.3341375150784077,0.3537839613007483,0.724542947105572,0.27323995868920015,0.6509920295435305,0.36468722765256895,0.9192610331850838,0.6246765079093053,0.9039615374757035,0.6228116902737965,0.9423430728634836,0.7038476438687564,0.3341375150784077,0.5906775872618042,0.8685458627256465,0.6181897291417614,0.9418837023371261,0.7064743263445993,0.3341375150784077,0.33454989695582943,0.7095919529192063,0.25230025553609525,0.6435786045810895,0.3369245300871311,0.8897350993377483
MITDB_id_2,MITDB,2,2,0.010667716147449094,0.791619518590081,0.013230512192057887,0.7655617760409935,0.05064992015709833,0.6800501882057717,0.015386409464996495,0.8040709824779005,0.02096942540071938,0.779873247489266,0.08149383119024002,0.8113134444013949,0.015386409464996495,0.8040709824779005,0.02096942540071938,0.779873247489266,0.08149383119024002,0.8113134444013949,0.0143942316169857,0.8098061186430455,0.019755667710753513,0.7840819192241179,0.07094846264341528,0.8941076003415884,0.01810688054465012,0.817942347402935,0.026641309441312305,0.7939653613097037,0.09249375410717954,0.9084598698481562,0.01810688054465012,0.817942347402935,0.026641309441312305,0.7939653613097037,0.09249375410717954,0.9084598698481562
SMD_id_5,SMD,38,38,0.15850749005524806,0.7621809157576069,0.18190097091462382,0.7579778100047379,0.22254222423121844,0.4942619707162643,0.1906771125104553,0.8085797577189235,0.21840114002211475,0.7923890095861998,0.2382219294644849,0.6131756756756757,0.17899340798469365,0.7450974616454005,0.1589356732256973,0.7873725536088026,0.2460742476521325,0.7957617829740592,0.13879305834705027,0.7233245329397193,0.1663220611276225,0.7253858451129457,0.21705203056847705,0.3748637849618598,0.15365014772627641,0.754053109604094,0.17807975001180365,0.7457049325450213,0.21634959672787474,0.5259938837920489,0.3259322984588004,0.8438680788419312,0.3189523419591912,0.8025410809608469,0.3547810720133465,0.9205625237552262
MITDB_id_8,MITDB,2,2,0.2194321605978253,0.7313428471712681,0.22696199816000825,0.7277011028900421,0.286888451429809,0.9357765007770429,0.2234516660939815,0.7304962197255401,0.2305024552407121,0.7268897825253955,0.28375828631343675,0.9558730946067115,0.2234516660939815,0.7304962197255401,0.2305024552407121,0.7268897825253955,0.28375828631343675,0.9558730946067115,0.25163403407450985,0.7342437062149741,0.2585460738049668,0.7306300187964573,0.3049727065989653,0.9607311098549086,0.24296624276534082,0.7343089437034312,0.2500358409229335,0.7307106703916254,0.2944481562508734,0.9606749113220209,0.24296624276534082,0.7343089437034312,0.2500358409229335,0.7307106703916254,0.2944481562508734,0.9606749113220209
SMD_id_8,SMD,38,38,0.2684536196432694,0.8827873604618587,0.16225516228237802,0.8038350559076268,0.3047972721604256,0.1987704918032787,0.2843515800651387,0.8958358502446888,0.17028502432284653,0.8114209543366441,0.3078998073413743,0.1987704918032787,0.17420893355135492,0.7356405508141822,0.11138474669555776,0.676759719452179,0.23085836930627537,0.4417989417989418,0.27546761954549315,0.8914449953548389,0.16565576239391766,0.8048400220454187,0.30285512921438673,0.1987704918032787,0.28259876663344735,0.8923792056376819,0.16923624138935575,0.8035426483165286,0.31159590946966115,0.1987704918032787,0.1802324071330254,0.7986614898899391,0.10496113827566853,0.6859937398000835,0.21832495990109158,0.193419740777667
SMD_id_9,SMD,38,38,0.1581380209355373,0.6240228149443358,0.13023349633248613,0.5851346248807184,0.22758761826692964,0.1891390937413732,0.17649303601693853,0.6489742892123805,0.14535227645345256,0.6177267713854533,0.2531269851097296,0.46880570409982175,0.14431782679542698,0.5459319957083596,0.12308172180009119,0.5641438971895574,0.2060941675948075,0.9078134979774324,0.16596854402249148,0.6381814476202297,0.13623086644804216,0.596861845607974,0.2347002125582915,0.1891390937413732,0.1852665402756259,0.6653741604475664,0.1513529277382775,0.6293051309090293,0.2765155838215188,0.44257467395877154,0.16996752602261483,0.601310727532647,0.1381411772534527,0.5829985680120069,0.22516607519737836,0.8105941801707615
SMD_id_6,SMD,38,38,0.6163562697161977,0.9502204697419224,0.5552236330314353,0.9536580249169323,0.7032442179957743,0.8820179007323027,0.6352088645611615,0.9582567629188126,0.5609528856401417,0.9561331888314251,0.7042949068657391,0.8820179007323027,0.12282931581888967,0.49522680813428793,0.14058374014969172,0.43621765535143003,0.16739307807010614,0.516750418760469,0.6155803107518938,0.9494685547036505,0.5524321163539861,0.951134568913919,0.7032442179957743,0.8820179007323027,0.6303518527479469,0.9564877660009582,0.5576955791402484,0.954540212234658,0.7051140842091274,0.8820179007323027,0.12297682976863397,0.5762912051571373,0.1217675067418863,0.5044607693013212,0.15940466318958238,0.5556390977443609
SMD_id_7,SMD,38,38,0.5359038820274078,0.8714774261837934,0.5390079887073166,0.8407292424460064,0.6110042012861624,0.8636165577342048,0.44696985661419436,0.8429663035457468,0.5048593773820285,0.8459931617753437,0.562890944946954,0.8461189287335452,0.3409243222440975,0.821825543100258,0.3655380762582634,0.8123121509001877,0.43434446978031793,0.7909552376557453,0.3958457583984085,0.8733969986836879,0.29772807479524954,0.8267927943790844,0.5139033795555789,0.7654537483559842,0.4201163916097736,0.8433859656790128,0.35867026951466374,0.8276129488646807,0.546817185584845,0.8102088167053364,0.21238180717809968,0.7449116171652941,0.20696140206662375,0.7586176200898206,0.2642772979516276,0.5667376102158711
LTDB_id_2,LTDB,3,3,0.16395246577049,0.4859979697747571,0.12205266431132633,0.40524929233538326,0.25820344059148015,0.3847657455607909,0.162945702684281,0.48664041668751884,0.12175241910011081,0.4064729719514024,0.25820344059148015,0.41341458144258614,0.16320747990241644,0.5001182752473177,0.12185886954995928,0.41241130943452825,0.2582147410323726,0.45531534155933334,0.16109651096045852,0.49162532397537634,0.11879355398032168,0.4016457421128943,0.25820344059148015,0.4478018804721972,0.1623386863511662,0.4904034782424925,0.12093495798370588,0.40645134743262834,0.25820344059148015,0.4279923973528132,0.16316417631240313,0.5011156992073489,0.12168021496544906,0.41174632268386574,0.25821022073732064,0.4490633718612993
SVDB_id_11,SVDB,2,2,0.5924614070604859,0.9736640874079506,0.3508623729113746,0.9025878457973479,0.5190627966639428,0.9618320610687023,0.6152237981008482,0.9768833392126925,0.37559778397755056,0.9109454145289374,0.5239727995937296,0.965270684371808,0.6152237981008482,0.9768833392126925,0.37559778397755056,0.9109454145289374,0.5239727995937296,0.965270684371808,0.6186634714218036,0.9753390999395961,0.3656423325569601,0.9081578289361965,0.5384565802277941,0.9579320831221491,0.6331704555726363,0.977112318261129,0.37969107705810495,0.9098042047245989,0.5367156349890045,0.963302752293578,0.6331704555726363,0.977112318261129,0.37969107705810495,0.9098042047245989,0.5367156349890045,0.963302752293578
MITDB_id_13,MITDB,2,2,0.0541549697611299,0.7051461698967543,0.06056697170425881,0.6073431924776637,0.075541559225227,0.783855242501859,0.054488274273720105,0.7142928456702304,0.06074545743691701,0.6168983449918343,0.07926107050875587,0.7436432316626261,0.054488274273720105,0.7142928456702304,0.06074545743691701,0.6168983449918343,0.07926107050875587,0.7436432316626261,0.05371510185847227,0.705419964806107,0.06018508943959638,0.6079059649640388,0.075366394796283,0.791337557503689,0.05408323836335746,0.7125314138339955,0.060492248629594784,0.6146711379859247,0.07884259618241164,0.7492295681472655,0.05408323836335746,0.7125314138339955,0.060492248629594784,0.6146711379859247,0.07884259618241164,0.7492295681472655
MITDB_id_3,MITDB,2,2,0.061230107250397695,0.7486227014989311,0.0640405440644182,0.6715991048767883,0.10560239203195651,0.8413162511296581,0.06920427113649422,0.7592719420988513,0.07315744703547897,0.6806371039279048,0.12034095537912713,0.8291507308639388,0.06920427113649422,0.7592719420988513,0.07315744703547897,0.6806371039279048,0.12034095537912713,0.8291507308639388,0.06468210148944122,0.7544378538566329,0.06701141063497128,0.6762204610742297,0.10530782108793578,0.800790608528989,0.07338424461445242,0.7624088579016359,0.07857369875086252,0.682310770074712,0.12374356909545253,0.8098122350090854,0.07338424461445242,0.7624088579016359,0.07857369875086252,0.682310770074712,0.12374356909545253,0.8098122350090854
PSM,PSM,25,25,0.15970534355676472,0.49786500875962375,0.13492123193561822,0.482323197956474,0.25413163628478885,0.7299888753509562,0.1694772701852953,0.5168939251745083,0.1462119269163321,0.4956368284234138,0.25460091107028504,0.7642836885621415,0.17368556949245123,0.5135309177320228,0.1590058989127487,0.5172634963322951,0.2557000115385851,0.8007892004153686,0.13824582937980948,0.44368593664033945,0.11714241733989436,0.4277928639464874,0.2542909462740652,0.5435485590419672,0.1456561747700686,0.46557532416094005,0.12362253872026001,0.4506729602986319,0.2543162331105247,0.666058706184098,0.17926506417665916,0.5326479196051941,0.1638151477707854,0.5321662809480849,0.2615486737098678,0.8155348029561866
SVDB_id_17,SVDB,2,2,0.3879071602262639,0.9282770581319797,0.27150020548205994,0.8468343670954114,0.3669295103059418,0.930266699290433,0.4134552207401157,0.9318040011255402,0.29044178667981446,0.8502481728171281,0.3804348551068228,0.9552763819095478,0.4134552207401157,0.9318040011255402,0.29044178667981446,0.8502481728171281,0.3804348551068228,0.9552763819095478,0.383702138434194,0.9282500596958789,0.27073592938357194,0.8474977888122371,0.36068638525513125,0.9462419113987058,0.4134058644184659,0.9318995282591386,0.29115550481035307,0.8504302993431574,0.38131601738965565,0.9593742114559677,0.4134058644184659,0.9318995282591386,0.29115550481035307,0.8504302993431574,0.38131601738965565,0.9593742114559677
SVDB_id_19,SVDB,2,2,0.28602294012043084,0.8833473652562764,0.297040603626586,0.8791204974417623,0.4216994592784078,0.9894380755497088,0.26979168160984734,0.8808725156051374,0.27956758818309185,0.8767122737117171,0.420252686347963,0.989921780986763,0.26979168160984734,0.8808725156051374,0.27956758818309185,0.8767122737117171,0.420252686347963,0.989921780986763,0.2861524859115106,0.8834792085978679,0.29713401168913267,0.8793181955865094,0.42170049700289675,0.989512461000639,0.269931991611373,0.8808665134327082,0.27964689283901545,0.8767031622657959,0.42021097649328176,0.9899962391876646,0.269931991611373,0.8808665134327082,0.27964689283901545,0.8767031622657959,0.42021097649328176,0.9899962391876646
SVDB_id_1,SVDB,2,2,0.04457096171910047,0.714644576761078,0.02903287985681891,0.6158339959319203,0.06808976335984317,0.5850965961361545,0.04410865033188915,0.7196780126885377,0.028622940070693943,0.6187366185718767,0.065816845869536,0.5883249504648682,0.04410865033188915,0.7196780126885377,0.028622940070693943,0.6187366185718767,0.065816845869536,0.5883249504648682,0.04446010457462501,0.7144688066251247,0.028765964607276952,0.6154078522813398,0.06915335619767256,0.5809115937595595,0.04388751000410475,0.7199994766668433,0.028472474756991783,0.6191590201315897,0.06617744122798466,0.5854694372819658,0.04388751000410475,0.7199994766668433,0.028472474756991783,0.6191590201315897,0.06617744122798466,0.5854694372819658
SVDB_id_23,SVDB,2,2,0.09218689880375133,0.9367269300571588,0.09441989484510818,0.9282708679573396,0.19983257889435188,0.9926578560939795,0.09551893652313288,0.9361347191375909,0.1011111650216128,0.9269993749687802,0.20558586235215878,0.9963154016212233,0.09551893652313288,0.9361347191375909,0.1011111650216128,0.9269993749687802,0.20558586235215878,0.9963154016212233,0.09206731424976713,0.9367758287540833,0.0941021031013253,0.92848526604783,0.19901032960999124,0.9926578560939795,0.09548152057095469,0.9359372513325047,0.10124795294352618,0.9267588236713482,0.20595730464060835,0.9963154016212233,0.09548152057095469,0.9359372513325047,0.10124795294352618,0.9267588236713482,0.20595730464060835,0.9963154016212233
